Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
F1,2021-09-12,Brest,Angers,72,74,74,72,72,74,71,74,30,38,25,25,103.15,89.5,1,1,D,0,0,D,12,8,6,2,19,9,5,3,3,2,1,0,1.48,1.0,0.69,0.24,1.78,0.86,10.15,13.33,2.6,3.4,2.7,2.6,3.4,2.55,2.65,3.35,2.7,2.68,3.49,2.76,2.6,3.25,2.62,2.63,3.25,2.7,2.69,3.17,2.99
F1,2021-09-12,Metz,Troyes,73,70,72,71,72,70,74,70,41,50,25,24,91.05,73.2,0,2,A,0,0,D,16,10,2,5,15,14,2,1,2,1,0,0,0.78,0.87,0.67,0.79,1.23,1.41,6.66,16.87,2.25,3.3,3.25,2.2,3.2,3.25,2.3,3.3,3.2,2.35,3.41,3.31,2.25,3.2,3.2,2.25,3.2,3.3,2.45,3.31,3.2
F1,2021-09-12,Rennes,Reims,76,73,76,70,76,73,76,74,36,40,22,23,305.35,149.4,0,2,A,0,1,A,9,7,1,3,18,11,4,6,1,2,0,0,0.81,0.87,0.41,0.83,1.2,1.43,6.79,16.16,1.65,3.75,5.75,1.62,3.6,5.75,1.67,3.7,5.5,1.71,3.67,5.98,1.65,3.5,5.5,1.65,3.6,5.75,1.76,3.55,5.71
F1,2021-09-12,Nantes,Nice,73,76,72,78,74,75,72,75,31,34,25,23,112.65,266.05,0,2,A,0,0,D,19,9,7,3,7,13,8,3,2,3,0,0,2.16,2.45,1.51,2.43,1.16,1.61,10.67,13.69,3.3,3.4,2.2,3.2,3.3,2.2,3.3,3.3,2.25,3.48,3.39,2.27,3.3,3.2,2.2,3.4,3.25,2.2,2.95,3.24,2.68
F1,2021-09-12,Lyon,Strasbourg,78,73,78,74,79,74,77,71,40,33,24,24,397.7,120.05,3,1,H,1,0,H,14,12,7,4,8,11,4,6,2,1,0,0,1.7,2.04,1.64,1.22,1.11,1.65,12.73,15.68,1.53,4.5,5.75,1.5,4.4,5.75,1.55,4.5,5.5,1.53,4.58,6.42,1.53,4.0,5.8,1.5,4.4,6.0,1.6,4.31,5.99
F1,2021-09-17,Strasbourg,Metz,73,73,74,72,74,72,71,74,33,41,24,25,120.05,91.05,3,0,H,3,0,H,10,15,6,5,16,8,3,7,2,4,0,0,2.05,0.61,0.65,0.29,2.49,0.35,8.97,7.9,1.85,3.6,4.2,1.85,3.5,4.5,1.9,3.45,4.3,1.9,3.58,4.6,1.85,3.4,4.2,1.9,3.4,4.33,1.88,3.56,4.74
F1,2021-09-18,Lens,Lille,74,78,73,77,75,79,73,78,35,41,24,24,154.05,306.88,1,0,H,0,0,D,13,6,4,2,12,8,4,3,2,2,0,0,0.49,1.21,0.38,0.69,0.63,2.08,12.5,20.18,2.55,3.2,2.87,2.6,3.25,2.8,2.5,3.3,2.85,2.56,3.41,2.96,2.55,3.2,2.75,2.5,3.2,2.88,2.61,3.33,2.95
F1,2021-09-18,Saint-Etienne,Bordeaux,73,74,75,73,74,74,73,74,44,54,24,24,105.65,116.85,1,2,A,0,1,A,12,13,5,3,9,11,7,2,1,4,0,0,1.75,2.37,1.09,2.17,0.89,1.85,5.15,9.08,1.95,3.25,4.2,1.95,3.4,4.1,1.95,3.5,3.95,1.97,3.53,4.32,1.91,3.4,4.0,1.93,3.4,4.1,1.94,3.61,4.34
F1,2021-09-19,Nice,Monaco,76,78,78,82,75,77,75,77,34,41,23,23,266.05,396.0,2,2,D,0,1,A,12,8,3,3,17,12,5,2,2,3,0,0,1.94,2.59,0.76,1.72,0.85,1.9,14.63,14.79,2.62,3.5,2.62,2.7,3.5,2.55,2.7,3.3,2.65,2.78,3.41,2.72,2.62,3.3,2.6,2.7,3.25,2.63,3.3,3.32,2.4
F1,2021-09-19,Angers,Nantes,74,73,72,72,74,74,74,72,38,31,25,25,89.5,112.65,1,4,A,1,3,A,10,8,5,4,10,16,10,5,2,2,0,0,0.61,2.6,0.37,1.84,0.16,2.76,7.37,13.44,2.1,3.3,3.6,2.1,3.3,3.7,2.15,3.25,3.65,2.17,3.36,3.78,2.05,3.3,3.6,2.1,3.2,3.7,2.21,3.16,3.94
F1,2021-09-19,Clermont,Brest,69,72,68,74,70,72,71,71,39,30,25,25,55.1,103.15,1,1,D,0,0,D,7,5,4,1,7,19,3,5,1,1,1,0,0.79,0.66,0.79,0.66,1.41,1.2,19.0,11.32,1.8,3.75,4.33,1.85,3.75,4.1,1.85,3.8,4.0,1.87,3.97,4.21,1.88,3.6,3.8,1.83,3.7,4.2,1.91,3.72,4.32
F1,2021-09-19,Reims,Lorient,73,71,70,72,73,72,74,70,40,35,23,25,149.4,61.3,0,0,D,0,0,D,10,6,2,3,12,14,5,6,2,3,0,0,0.98,0.17,0.33,0.17,2.24,0.45,13.25,6.75,2.15,3.3,3.4,2.25,3.3,3.3,2.2,3.35,3.3,2.27,3.47,3.42,2.2,3.2,3.25,2.2,3.2,3.4,2.32,3.15,3.66
F1,2021-09-19,Troyes,Montpellier,70,75,71,75,70,76,70,73,50,36,24,24,73.2,144.6,1,1,D,1,0,H,8,6,3,2,16,11,1,6,4,4,0,1,0.49,0.25,0.39,0.24,1.49,0.97,14.22,7.69,2.45,3.5,2.8,2.55,3.4,2.75,2.5,3.45,2.75,2.58,3.56,2.83,2.5,3.3,2.7,2.5,3.5,2.7,2.51,3.47,2.99
F1,2021-09-19,Marseille,Rennes,78,76,80,76,76,76,75,76,38,36,23,22,284.7,305.35,2,0,H,0,0,D,17,13,6,2,5,17,6,7,0,2,0,0,2.21,1.06,2.05,0.82,2.22,0.59,13.0,11.63,1.9,3.6,3.8,1.95,3.5,3.9,1.95,3.5,3.95,1.97,3.63,4.15,1.95,3.3,3.9,1.93,3.4,4.1,1.98,3.59,4.18
F1,2021-09-19,Paris Saint Germain,Lyon,86,78,89,78,83,79,85,77,41,40,25,24,875.15,397.7,2,1,H,0,0,D,14,12,5,5,13,19,10,4,3,1,0,0,2.23,0.82,1.35,0.74,2.45,0.38,8.22,12.71,1.3,5.75,9.0,1.35,5.5,7.75,1.35,5.75,7.5,1.37,5.62,8.51,1.32,5.25,8.0,1.33,5.25,8.5,1.3,6.46,9.25
F1,2021-09-22,Lille,Reims,78,73,77,70,79,73,78,74,41,40,24,23,306.88,149.4,2,1,H,2,0,H,7,11,4,5,16,14,4,4,2,1,0,0,1.19,1.18,1.07,0.3,1.32,1.32,7.0,12.88,1.66,3.6,5.25,1.7,3.75,5.25,1.7,3.65,5.25,1.73,3.77,5.54,1.67,3.6,5.25,1.7,3.5,5.5,1.83,3.41,5.49
F1,2021-09-22,Monaco,Saint-Etienne,78,73,82,75,77,74,77,73,41,44,23,24,396.0,105.65,3,1,H,1,1,D,14,9,6,3,16,13,6,3,1,1,0,1,1.74,0.33,0.82,0.22,2.56,0.28,4.2,12.65,1.53,4.0,6.5,1.57,4.1,6.0,1.53,4.3,6.0,1.53,4.45,6.85,1.5,4.2,6.0,1.5,4.2,6.5,1.48,4.61,7.47
