Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2014-09-13,Sunderland,Tottenham,74,79,75,80,73,77,73,77,34,42,25,24,91.0,304.15,2,2,D,1,1,D,6,15,1,6,10,13,5,5,5,1,0,0,0.34,2.04,0.34,0.89,0.2,2.68,8.0,5.94,3.6,3.5,2.15,3.4,3.2,2.15,3.6,3.3,2.0,3.71,3.5,2.15,3.4,3.3,2.15,3.75,3.4,2.15,3.6,3.59,2.14
E0,2014-09-13,West Bromwich Albion,Everton,75,78,74,79,73,78,72,79,34,40,26,25,95.95,182.85,0,2,A,0,1,A,11,11,1,4,12,8,9,1,2,3,0,0,0.6,0.81,0.35,0.38,1.07,1.54,9.38,19.15,3.5,3.5,2.2,3.3,3.2,2.2,3.2,3.2,2.2,3.57,3.48,2.21,3.4,3.2,2.2,3.6,3.5,2.15,3.64,3.54,2.15
E0,2014-09-14,Manchester United,Queens Park Rangers,81,75,85,77,80,74,76,74,43,41,24,26,505.4,112.25,4,0,H,3,0,H,19,9,9,2,11,8,3,1,1,0,0,0,2.21,0.56,1.81,0.47,2.54,0.31,8.77,45.5,1.29,6.25,12.0,1.33,5.0,11.5,1.27,5.2,10.0,1.27,6.33,13.29,1.3,5.0,11.0,1.29,5.75,13.0,1.27,6.43,13.3
E0,2014-09-15,Hull,West Ham,72,74,70,76,72,73,72,72,35,36,27,25,117.1,135.9,2,2,D,1,0,H,11,16,6,4,12,7,3,10,3,1,0,0,0.44,0.66,0.29,0.63,1.05,1.52,7.38,8.35,2.15,3.4,3.75,2.25,3.3,3.4,2.3,3.3,2.9,2.15,3.33,3.91,2.2,3.1,3.5,2.15,3.3,3.9,2.18,3.36,3.72
E0,2014-09-20,Aston Villa,Arsenal,74,81,76,82,74,80,73,78,38,42,25,24,114.25,414.75,0,3,A,0,3,A,6,9,2,3,11,9,5,5,1,3,0,0,0.65,1.36,0.59,1.33,0.69,2.0,44.25,7.73,4.75,3.6,1.85,4.2,3.4,1.85,4.0,3.45,1.85,4.71,3.63,1.88,4.5,3.4,1.83,4.6,3.7,1.87,5.18,3.77,1.78
E0,2014-09-20,Burnley,Sunderland,70,74,69,74,69,75,70,73,30,34,26,25,52.55,91.0,0,0,D,0,0,D,17,14,6,6,14,14,5,1,1,2,0,0,0.71,0.64,0.66,0.59,1.36,1.25,8.4,11.27,2.5,3.3,3.1,2.6,3.25,2.9,2.6,3.1,2.7,2.49,3.36,3.12,2.5,3.2,2.8,2.55,3.2,3.12,2.6,3.23,3.08
E0,2014-09-20,Newcastle United,Hull,75,73,74,72,75,74,74,73,42,35,23,27,140.0,117.1,2,2,D,0,0,D,25,10,7,3,11,11,4,2,4,2,0,0,1.92,0.85,1.83,0.3,2.2,0.57,8.13,19.38,2.2,3.3,3.75,2.25,3.25,3.5,2.15,3.3,3.2,2.14,3.4,3.86,2.2,3.2,3.4,2.2,3.3,3.75,2.12,3.44,3.88
E0,2014-09-20,Queens Park Rangers,Stoke,75,75,75,76,75,76,73,74,41,30,26,27,112.25,110.5,2,2,D,1,1,D,21,8,5,4,6,15,10,1,2,4,0,0,1.06,1.46,0.91,1.12,0.97,1.74,9.92,9.79,2.8,3.25,2.8,2.8,3.1,2.8,2.6,3.1,2.7,2.77,3.15,2.91,2.7,3.0,2.8,2.88,3.1,2.8,2.77,3.15,2.91
E0,2014-09-20,Swansea,Southampton,75,75,77,77,73,75,74,75,36,37,25,24,130.75,210.25,0,1,A,0,0,D,5,11,2,4,11,15,2,4,0,4,1,0,0.52,0.75,0.43,0.7,1.1,1.5,17.59,7.82,2.5,3.3,3.1,2.6,3.25,2.9,2.4,3.3,2.75,2.46,3.34,3.18,2.5,3.25,2.8,2.5,3.3,3.1,2.72,3.43,2.77
E0,2014-09-20,West Ham,Liverpool,75,79,73,81,74,79,72,78,36,35,25,24,135.9,324.85,3,1,H,2,1,H,13,11,7,5,16,11,7,5,4,1,0,0,1.26,0.38,1.15,0.31,2.24,0.5,13.04,7.18,4.5,3.8,1.85,4.25,3.8,1.85,4.3,3.6,1.75,4.56,3.89,1.84,4.5,3.3,1.85,4.4,3.9,1.85,5.2,3.94,1.74
